index,task_id,domain,scene_id,task_category,motion_type,source_image_path,exported_image_path
292,hload_242,heavy_load_construction,hload_tunnel_pipe_burst_mud_surge,fluid_dynamics_and_thermodynamics,static,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_16.jpg,reports/video_generation_500_images/292__hload_242__heavy_load_construction__hload_tunnel_pipe_burst_mud_surge__ref_16.jpg
293,hload_011,heavy_load_construction,hload_wire_rope_overload_snap,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_wire_rope_overload_snap/ref_01.jpg,reports/video_generation_500_images/293__hload_011__heavy_load_construction__hload_wire_rope_overload_snap__ref_01.jpg
294,hload_012,heavy_load_construction,hload_wire_rope_overload_snap,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_wire_rope_overload_snap/ref_02.jpg,reports/video_generation_500_images/294__hload_012__heavy_load_construction__hload_wire_rope_overload_snap__ref_02.jpg
295,hload_014,heavy_load_construction,hload_wire_rope_overload_snap,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_wire_rope_overload_snap/ref_14.jpg,reports/video_generation_500_images/295__hload_014__heavy_load_construction__hload_wire_rope_overload_snap__ref_14.jpg
296,hload_015,heavy_load_construction,hload_wire_rope_overload_snap,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_wire_rope_overload_snap/ref_15.jpg,reports/video_generation_500_images/296__hload_015__heavy_load_construction__hload_wire_rope_overload_snap__ref_15.jpg
297,hload_018,heavy_load_construction,hload_wire_rope_overload_snap,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_wire_rope_overload_snap/ref_18.jpg,reports/video_generation_500_images/297__hload_018__heavy_load_construction__hload_wire_rope_overload_snap__ref_18.jpg
298,hload_281,heavy_load_construction,hload_wire_rope_overload_snap,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_wire_rope_overload_snap/ref_09.jpg,reports/video_generation_500_images/298__hload_281__heavy_load_construction__hload_wire_rope_overload_snap__ref_09.jpg
299,hload_284,heavy_load_construction,hload_wire_rope_overload_snap,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_wire_rope_overload_snap/ref_11.jpg,reports/video_generation_500_images/299__hload_284__heavy_load_construction__hload_wire_rope_overload_snap__ref_11.jpg
300,hload_286,heavy_load_construction,hload_wire_rope_overload_snap,topology_mutation_and_failure,dolly,dataset/images/heavy_load_construction/hload_wire_rope_overload_snap/ref_13.jpg,reports/video_generation_500_images/300__hload_286__heavy_load_construction__hload_wire_rope_overload_snap__ref_13.jpg
301,pdef_031,precision_defect_gen,pdef_cnc_curved_surface_cutting,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_01.jpg,reports/video_generation_500_images/301__pdef_031__precision_defect_gen__pdef_cnc_curved_surface_cutting__ref_01.jpg
302,pdef_032,precision_defect_gen,pdef_cnc_curved_surface_cutting,rigid_body_kinematics_and_coupling,pan,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_02.jpg,reports/video_generation_500_images/302__pdef_032__precision_defect_gen__pdef_cnc_curved_surface_cutting__ref_02.jpg
303,pdef_036,precision_defect_gen,pdef_cnc_curved_surface_cutting,rigid_body_kinematics_and_coupling,pan,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_06.jpg,reports/video_generation_500_images/303__pdef_036__precision_defect_gen__pdef_cnc_curved_surface_cutting__ref_06.jpg
304,pdef_101,precision_defect_gen,pdef_cnc_curved_surface_cutting,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_10.jpg,reports/video_generation_500_images/304__pdef_101__precision_defect_gen__pdef_cnc_curved_surface_cutting__ref_10.jpg
305,pdef_107,precision_defect_gen,pdef_cnc_curved_surface_cutting,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_13.jpg,reports/video_generation_500_images/305__pdef_107__precision_defect_gen__pdef_cnc_curved_surface_cutting__ref_13.jpg
306,pdef_128,precision_defect_gen,pdef_cnc_curved_surface_cutting,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_14.jpg,reports/video_generation_500_images/306__pdef_128__precision_defect_gen__pdef_cnc_curved_surface_cutting__ref_14.jpg
307,pdef_129,precision_defect_gen,pdef_cnc_curved_surface_cutting,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_15.jpg,reports/video_generation_500_images/307__pdef_129__precision_defect_gen__pdef_cnc_curved_surface_cutting__ref_15.jpg
308,pdef_130,precision_defect_gen,pdef_cnc_curved_surface_cutting,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_16.jpg,reports/video_generation_500_images/308__pdef_130__precision_defect_gen__pdef_cnc_curved_surface_cutting__ref_16.jpg
309,pdef_081,precision_defect_gen,pdef_connector_pin_bent,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_02.jpg,reports/video_generation_500_images/309__pdef_081__precision_defect_gen__pdef_connector_pin_bent__ref_02.jpg
310,pdef_086,precision_defect_gen,pdef_connector_pin_bent,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_06.jpg,reports/video_generation_500_images/310__pdef_086__precision_defect_gen__pdef_connector_pin_bent__ref_06.jpg
311,pdef_087,precision_defect_gen,pdef_connector_pin_bent,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_07.jpg,reports/video_generation_500_images/311__pdef_087__precision_defect_gen__pdef_connector_pin_bent__ref_07.jpg
312,pdef_131,precision_defect_gen,pdef_connector_pin_bent,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_09.jpg,reports/video_generation_500_images/312__pdef_131__precision_defect_gen__pdef_connector_pin_bent__ref_09.jpg
313,pdef_142,precision_defect_gen,pdef_connector_pin_bent,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_13.jpg,reports/video_generation_500_images/313__pdef_142__precision_defect_gen__pdef_connector_pin_bent__ref_13.jpg
314,pdef_143,precision_defect_gen,pdef_connector_pin_bent,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_14.jpg,reports/video_generation_500_images/314__pdef_143__precision_defect_gen__pdef_connector_pin_bent__ref_14.jpg
315,pdef_147,precision_defect_gen,pdef_connector_pin_bent,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_15.jpg,reports/video_generation_500_images/315__pdef_147__precision_defect_gen__pdef_connector_pin_bent__ref_15.jpg
316,pdef_148,precision_defect_gen,pdef_connector_pin_bent,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_16.jpg,reports/video_generation_500_images/316__pdef_148__precision_defect_gen__pdef_connector_pin_bent__ref_16.jpg
317,pdef_041,precision_defect_gen,pdef_cutting_fluid_spray,fluid_dynamics_and_thermodynamics,static,dataset/images/precision_defect_gen/pdef_cutting_fluid_spray/ref_01.jpg,reports/video_generation_500_images/317__pdef_041__precision_defect_gen__pdef_cutting_fluid_spray__ref_01.jpg
318,pdef_042,precision_defect_gen,pdef_cutting_fluid_spray,fluid_dynamics_and_thermodynamics,pan,dataset/images/precision_defect_gen/pdef_cutting_fluid_spray/ref_02.jpg,reports/video_generation_500_images/318__pdef_042__precision_defect_gen__pdef_cutting_fluid_spray__ref_02.jpg
319,pdef_043,precision_defect_gen,pdef_cutting_fluid_spray,fluid_dynamics_and_thermodynamics,static,dataset/images/precision_defect_gen/pdef_cutting_fluid_spray/ref_03.jpg,reports/video_generation_500_images/319__pdef_043__precision_defect_gen__pdef_cutting_fluid_spray__ref_03.jpg
320,pdef_044,precision_defect_gen,pdef_cutting_fluid_spray,fluid_dynamics_and_thermodynamics,pan,dataset/images/precision_defect_gen/pdef_cutting_fluid_spray/ref_04.jpg,reports/video_generation_500_images/320__pdef_044__precision_defect_gen__pdef_cutting_fluid_spray__ref_04.jpg
321,pdef_045,precision_defect_gen,pdef_cutting_fluid_spray,fluid_dynamics_and_thermodynamics,static,dataset/images/precision_defect_gen/pdef_cutting_fluid_spray/ref_05.jpg,reports/video_generation_500_images/321__pdef_045__precision_defect_gen__pdef_cutting_fluid_spray__ref_05.jpg
322,pdef_047,precision_defect_gen,pdef_cutting_fluid_spray,fluid_dynamics_and_thermodynamics,static,dataset/images/precision_defect_gen/pdef_cutting_fluid_spray/ref_17.jpg,reports/video_generation_500_images/322__pdef_047__precision_defect_gen__pdef_cutting_fluid_spray__ref_17.jpg
323,pdef_164,precision_defect_gen,pdef_cutting_fluid_spray,fluid_dynamics_and_thermodynamics,static,dataset/images/precision_defect_gen/pdef_cutting_fluid_spray/ref_07.jpg,reports/video_generation_500_images/323__pdef_164__precision_defect_gen__pdef_cutting_fluid_spray__ref_07.jpg
324,pdef_165,precision_defect_gen,pdef_cutting_fluid_spray,fluid_dynamics_and_thermodynamics,static,dataset/images/precision_defect_gen/pdef_cutting_fluid_spray/ref_11.jpg,reports/video_generation_500_images/324__pdef_165__precision_defect_gen__pdef_cutting_fluid_spray__ref_11.jpg
325,pdef_166,precision_defect_gen,pdef_cutting_fluid_spray,fluid_dynamics_and_thermodynamics,static,dataset/images/precision_defect_gen/pdef_cutting_fluid_spray/ref_12.jpg,reports/video_generation_500_images/325__pdef_166__precision_defect_gen__pdef_cutting_fluid_spray__ref_12.jpg
326,pdef_011,precision_defect_gen,pdef_engine_endoscope_crack,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_01.jpg,reports/video_generation_500_images/326__pdef_011__precision_defect_gen__pdef_engine_endoscope_crack__ref_01.jpg
327,pdef_012,precision_defect_gen,pdef_engine_endoscope_crack,spatial_exploration_and_viewpoint,orbit,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_02.jpg,reports/video_generation_500_images/327__pdef_012__precision_defect_gen__pdef_engine_endoscope_crack__ref_02.jpg
328,pdef_015,precision_defect_gen,pdef_engine_endoscope_crack,spatial_exploration_and_viewpoint,orbit,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_10.jpg,reports/video_generation_500_images/328__pdef_015__precision_defect_gen__pdef_engine_endoscope_crack__ref_10.jpg
329,pdef_016,precision_defect_gen,pdef_engine_endoscope_crack,spatial_exploration_and_viewpoint,dolly,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_11.jpg,reports/video_generation_500_images/329__pdef_016__precision_defect_gen__pdef_engine_endoscope_crack__ref_11.jpg
330,pdef_018,precision_defect_gen,pdef_engine_endoscope_crack,spatial_exploration_and_viewpoint,orbit,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_13.jpg,reports/video_generation_500_images/330__pdef_018__precision_defect_gen__pdef_engine_endoscope_crack__ref_13.jpg
331,pdef_134,precision_defect_gen,pdef_engine_endoscope_crack,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_14.jpg,reports/video_generation_500_images/331__pdef_134__precision_defect_gen__pdef_engine_endoscope_crack__ref_14.jpg
332,pdef_136,precision_defect_gen,pdef_engine_endoscope_crack,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_16.jpg,reports/video_generation_500_images/332__pdef_136__precision_defect_gen__pdef_engine_endoscope_crack__ref_16.jpg
333,pdef_175,precision_defect_gen,pdef_engine_endoscope_crack,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_08.jpg,reports/video_generation_500_images/333__pdef_175__precision_defect_gen__pdef_engine_endoscope_crack__ref_08.jpg
334,pdef_176,precision_defect_gen,pdef_engine_endoscope_crack,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_09.jpg,reports/video_generation_500_images/334__pdef_176__precision_defect_gen__pdef_engine_endoscope_crack__ref_09.jpg
335,pdef_118,precision_defect_gen,pdef_flange_seal_micro_leak,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_16.jpg,reports/video_generation_500_images/335__pdef_118__precision_defect_gen__pdef_flange_seal_micro_leak__ref_16.jpg
336,pdef_153,precision_defect_gen,pdef_flange_seal_micro_leak,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_17.jpg,reports/video_generation_500_images/336__pdef_153__precision_defect_gen__pdef_flange_seal_micro_leak__ref_17.jpg
337,pdef_154,precision_defect_gen,pdef_flange_seal_micro_leak,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_18.jpg,reports/video_generation_500_images/337__pdef_154__precision_defect_gen__pdef_flange_seal_micro_leak__ref_18.jpg
338,pdef_181,precision_defect_gen,pdef_flange_seal_micro_leak,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_05.jpg,reports/video_generation_500_images/338__pdef_181__precision_defect_gen__pdef_flange_seal_micro_leak__ref_05.jpg
339,pdef_183,precision_defect_gen,pdef_flange_seal_micro_leak,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_07.jpg,reports/video_generation_500_images/339__pdef_183__precision_defect_gen__pdef_flange_seal_micro_leak__ref_07.jpg
340,pdef_184,precision_defect_gen,pdef_flange_seal_micro_leak,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_08.jpg,reports/video_generation_500_images/340__pdef_184__precision_defect_gen__pdef_flange_seal_micro_leak__ref_08.jpg
341,pdef_185,precision_defect_gen,pdef_flange_seal_micro_leak,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_09.jpg,reports/video_generation_500_images/341__pdef_185__precision_defect_gen__pdef_flange_seal_micro_leak__ref_09.jpg
342,pdef_186,precision_defect_gen,pdef_flange_seal_micro_leak,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_flange_seal_micro_leak/ref_10.jpg,reports/video_generation_500_images/342__pdef_186__precision_defect_gen__pdef_flange_seal_micro_leak__ref_10.jpg
343,pdef_108,precision_defect_gen,pdef_gauge_level_valve_anomaly,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_01.jpg,reports/video_generation_500_images/343__pdef_108__precision_defect_gen__pdef_gauge_level_valve_anomaly__ref_01.jpg
344,pdef_137,precision_defect_gen,pdef_gauge_level_valve_anomaly,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_15.jpg,reports/video_generation_500_images/344__pdef_137__precision_defect_gen__pdef_gauge_level_valve_anomaly__ref_15.jpg
345,pdef_144,precision_defect_gen,pdef_gauge_level_valve_anomaly,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_18.jpg,reports/video_generation_500_images/345__pdef_144__precision_defect_gen__pdef_gauge_level_valve_anomaly__ref_18.jpg
346,pdef_145,precision_defect_gen,pdef_gauge_level_valve_anomaly,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_19.jpg,reports/video_generation_500_images/346__pdef_145__precision_defect_gen__pdef_gauge_level_valve_anomaly__ref_19.jpg
347,pdef_150,precision_defect_gen,pdef_gauge_level_valve_anomaly,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_22.jpg,reports/video_generation_500_images/347__pdef_150__precision_defect_gen__pdef_gauge_level_valve_anomaly__ref_22.jpg
348,pdef_151,precision_defect_gen,pdef_gauge_level_valve_anomaly,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_23.jpg,reports/video_generation_500_images/348__pdef_151__precision_defect_gen__pdef_gauge_level_valve_anomaly__ref_23.jpg
349,pdef_191,precision_defect_gen,pdef_gauge_level_valve_anomaly,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_05.jpg,reports/video_generation_500_images/349__pdef_191__precision_defect_gen__pdef_gauge_level_valve_anomaly__ref_05.jpg
350,pdef_192,precision_defect_gen,pdef_gauge_level_valve_anomaly,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_06.jpg,reports/video_generation_500_images/350__pdef_192__precision_defect_gen__pdef_gauge_level_valve_anomaly__ref_06.jpg
351,pdef_021,precision_defect_gen,pdef_gear_tooth_missing_wear,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_gear_tooth_missing_wear/ref_17.jpg,reports/video_generation_500_images/351__pdef_021__precision_defect_gen__pdef_gear_tooth_missing_wear__ref_17.jpg
352,pdef_022,precision_defect_gen,pdef_gear_tooth_missing_wear,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_gear_tooth_missing_wear/ref_02.jpg,reports/video_generation_500_images/352__pdef_022__precision_defect_gen__pdef_gear_tooth_missing_wear__ref_02.jpg
353,pdef_196,precision_defect_gen,pdef_gear_tooth_missing_wear,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_gear_tooth_missing_wear/ref_07.jpg,reports/video_generation_500_images/353__pdef_196__precision_defect_gen__pdef_gear_tooth_missing_wear__ref_07.jpg
354,pdef_197,precision_defect_gen,pdef_gear_tooth_missing_wear,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_gear_tooth_missing_wear/ref_08.jpg,reports/video_generation_500_images/354__pdef_197__precision_defect_gen__pdef_gear_tooth_missing_wear__ref_08.jpg
355,pdef_201,precision_defect_gen,pdef_gear_tooth_missing_wear,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_gear_tooth_missing_wear/ref_12.jpg,reports/video_generation_500_images/355__pdef_201__precision_defect_gen__pdef_gear_tooth_missing_wear__ref_12.jpg
356,pdef_202,precision_defect_gen,pdef_gear_tooth_missing_wear,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_gear_tooth_missing_wear/ref_13.jpg,reports/video_generation_500_images/356__pdef_202__precision_defect_gen__pdef_gear_tooth_missing_wear__ref_13.jpg
357,pdef_204,precision_defect_gen,pdef_gear_tooth_missing_wear,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_gear_tooth_missing_wear/ref_15.jpg,reports/video_generation_500_images/357__pdef_204__precision_defect_gen__pdef_gear_tooth_missing_wear__ref_15.jpg
358,pdef_205,precision_defect_gen,pdef_gear_tooth_missing_wear,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_gear_tooth_missing_wear/ref_16.jpg,reports/video_generation_500_images/358__pdef_205__precision_defect_gen__pdef_gear_tooth_missing_wear__ref_16.jpg
359,pdef_001,precision_defect_gen,pdef_pcb_solder_bridge_short,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_01.png,reports/video_generation_500_images/359__pdef_001__precision_defect_gen__pdef_pcb_solder_bridge_short__ref_01.png
360,pdef_002,precision_defect_gen,pdef_pcb_solder_bridge_short,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_02.jpg,reports/video_generation_500_images/360__pdef_002__precision_defect_gen__pdef_pcb_solder_bridge_short__ref_02.jpg
361,pdef_003,precision_defect_gen,pdef_pcb_solder_bridge_short,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_03.jpg,reports/video_generation_500_images/361__pdef_003__precision_defect_gen__pdef_pcb_solder_bridge_short__ref_03.jpg
362,pdef_004,precision_defect_gen,pdef_pcb_solder_bridge_short,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_04.jpg,reports/video_generation_500_images/362__pdef_004__precision_defect_gen__pdef_pcb_solder_bridge_short__ref_04.jpg
363,pdef_008,precision_defect_gen,pdef_pcb_solder_bridge_short,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_08.jpg,reports/video_generation_500_images/363__pdef_008__precision_defect_gen__pdef_pcb_solder_bridge_short__ref_08.jpg
364,pdef_009,precision_defect_gen,pdef_pcb_solder_bridge_short,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_09.jpg,reports/video_generation_500_images/364__pdef_009__precision_defect_gen__pdef_pcb_solder_bridge_short__ref_09.jpg
365,pdef_140,precision_defect_gen,pdef_pcb_solder_bridge_short,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_16.jpg,reports/video_generation_500_images/365__pdef_140__precision_defect_gen__pdef_pcb_solder_bridge_short__ref_16.jpg
366,pdef_209,precision_defect_gen,pdef_pcb_solder_bridge_short,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_14.jpg,reports/video_generation_500_images/366__pdef_209__precision_defect_gen__pdef_pcb_solder_bridge_short__ref_14.jpg
367,pdef_210,precision_defect_gen,pdef_pcb_solder_bridge_short,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_15.jpg,reports/video_generation_500_images/367__pdef_210__precision_defect_gen__pdef_pcb_solder_bridge_short__ref_15.jpg
368,pdef_091,precision_defect_gen,pdef_precision_assembly_misalignment,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_09.jpg,reports/video_generation_500_images/368__pdef_091__precision_defect_gen__pdef_precision_assembly_misalignment__ref_09.jpg
369,pdef_092,precision_defect_gen,pdef_precision_assembly_misalignment,rigid_body_kinematics_and_coupling,pan,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_11.jpg,reports/video_generation_500_images/369__pdef_092__precision_defect_gen__pdef_precision_assembly_misalignment__ref_11.jpg
370,pdef_093,precision_defect_gen,pdef_precision_assembly_misalignment,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_12.jpg,reports/video_generation_500_images/370__pdef_093__precision_defect_gen__pdef_precision_assembly_misalignment__ref_12.jpg
371,pdef_094,precision_defect_gen,pdef_precision_assembly_misalignment,rigid_body_kinematics_and_coupling,pan,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_13.jpg,reports/video_generation_500_images/371__pdef_094__precision_defect_gen__pdef_precision_assembly_misalignment__ref_13.jpg
372,pdef_096,precision_defect_gen,pdef_precision_assembly_misalignment,rigid_body_kinematics_and_coupling,pan,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_14.jpg,reports/video_generation_500_images/372__pdef_096__precision_defect_gen__pdef_precision_assembly_misalignment__ref_14.jpg
373,pdef_156,precision_defect_gen,pdef_precision_assembly_misalignment,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_15.jpg,reports/video_generation_500_images/373__pdef_156__precision_defect_gen__pdef_precision_assembly_misalignment__ref_15.jpg
374,pdef_157,precision_defect_gen,pdef_precision_assembly_misalignment,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_16.jpg,reports/video_generation_500_images/374__pdef_157__precision_defect_gen__pdef_precision_assembly_misalignment__ref_16.jpg
375,pdef_211,precision_defect_gen,pdef_precision_assembly_misalignment,rigid_body_kinematics_and_coupling,orbit,dataset/images/precision_defect_gen/pdef_precision_assembly_misalignment/ref_10.jpg,reports/video_generation_500_images/375__pdef_211__precision_defect_gen__pdef_precision_assembly_misalignment__ref_10.jpg
376,pdef_061,precision_defect_gen,pdef_surface_scratch_inspection,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_surface_scratch_inspection/ref_01.jpg,reports/video_generation_500_images/376__pdef_061__precision_defect_gen__pdef_surface_scratch_inspection__ref_01.jpg
377,pdef_062,precision_defect_gen,pdef_surface_scratch_inspection,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_surface_scratch_inspection/ref_11.jpg,reports/video_generation_500_images/377__pdef_062__precision_defect_gen__pdef_surface_scratch_inspection__ref_11.jpg
378,pdef_063,precision_defect_gen,pdef_surface_scratch_inspection,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_surface_scratch_inspection/ref_12.jpg,reports/video_generation_500_images/378__pdef_063__precision_defect_gen__pdef_surface_scratch_inspection__ref_12.jpg
379,pdef_064,precision_defect_gen,pdef_surface_scratch_inspection,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_surface_scratch_inspection/ref_15.jpg,reports/video_generation_500_images/379__pdef_064__precision_defect_gen__pdef_surface_scratch_inspection__ref_15.jpg
380,pdef_065,precision_defect_gen,pdef_surface_scratch_inspection,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_surface_scratch_inspection/ref_13.jpg,reports/video_generation_500_images/380__pdef_065__precision_defect_gen__pdef_surface_scratch_inspection__ref_13.jpg
381,pdef_066,precision_defect_gen,pdef_surface_scratch_inspection,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_surface_scratch_inspection/ref_16.jpg,reports/video_generation_500_images/381__pdef_066__precision_defect_gen__pdef_surface_scratch_inspection__ref_16.jpg
382,pdef_067,precision_defect_gen,pdef_surface_scratch_inspection,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_surface_scratch_inspection/ref_14.jpg,reports/video_generation_500_images/382__pdef_067__precision_defect_gen__pdef_surface_scratch_inspection__ref_14.jpg
383,pdef_068,precision_defect_gen,pdef_surface_scratch_inspection,topology_mutation_and_failure,dolly,dataset/images/precision_defect_gen/pdef_surface_scratch_inspection/ref_10.jpg,reports/video_generation_500_images/383__pdef_068__precision_defect_gen__pdef_surface_scratch_inspection__ref_10.jpg
384,pdef_071,precision_defect_gen,pdef_tube_bundle_endoscopy,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_01.jpg,reports/video_generation_500_images/384__pdef_071__precision_defect_gen__pdef_tube_bundle_endoscopy__ref_01.jpg
385,pdef_072,precision_defect_gen,pdef_tube_bundle_endoscopy,spatial_exploration_and_viewpoint,orbit,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_02.jpg,reports/video_generation_500_images/385__pdef_072__precision_defect_gen__pdef_tube_bundle_endoscopy__ref_02.jpg
386,pdef_074,precision_defect_gen,pdef_tube_bundle_endoscopy,spatial_exploration_and_viewpoint,pan,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_04.jpg,reports/video_generation_500_images/386__pdef_074__precision_defect_gen__pdef_tube_bundle_endoscopy__ref_04.jpg
387,pdef_075,precision_defect_gen,pdef_tube_bundle_endoscopy,spatial_exploration_and_viewpoint,orbit,dataset/images/precision_defect_gen/pdef_tube_bundle_endoscopy/ref_05.jpg,reports/video_generation_500_images/387__pdef_075__precision_defect_gen__pdef_tube_bundle_endoscopy__ref_05.jpg
