task_id,content_difficulty_level,content_difficulty_score,original_difficulty_level,domain,task_category,scene_id,motion_type,viewpoint_motion_target,content_difficulty_factors
hload_149,hard,5.35,adversarial,heavy_load_construction,topology_mutation_and_failure,hload_formwork_collapse_local,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
hload_152,hard,5.35,adversarial,heavy_load_construction,topology_mutation_and_failure,hload_formwork_collapse_local,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
hload_153,hard,5.35,adversarial,heavy_load_construction,topology_mutation_and_failure,hload_formwork_collapse_local,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
hload_157,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_gantry_wind_disturbance,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_158,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_gantry_wind_disturbance,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_159,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_gantry_wind_disturbance,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_160,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_gantry_wind_disturbance,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_165,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_gantry_wind_disturbance,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_166,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_gantry_wind_disturbance,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_193,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_sling_angle_center_of_gravity,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_203,medium,4.8,adversarial,heavy_load_construction,spatial_exploration_and_viewpoint,hload_blind_lift_spotter_view,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
hload_213,medium,4.8,adversarial,heavy_load_construction,spatial_exploration_and_viewpoint,hload_blind_lift_spotter_view,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
hload_214,hard,5.35,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_excavator_linkage_loading,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_215,hard,5.35,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_excavator_linkage_loading,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_217,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_sling_angle_center_of_gravity,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_218,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_sling_angle_center_of_gravity,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_219,medium,4.85,adversarial,heavy_load_construction,fluid_dynamics_and_thermodynamics,hload_tunnel_pipe_burst_mud_surge,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
hload_220,medium,4.8,adversarial,heavy_load_construction,spatial_exploration_and_viewpoint,hload_blind_lift_spotter_view,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
hload_221,medium,4.8,adversarial,heavy_load_construction,spatial_exploration_and_viewpoint,hload_blind_lift_spotter_view,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
hload_223,hard,5.35,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_excavator_linkage_loading,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_225,hard,5.35,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_excavator_linkage_loading,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_226,adversarial,6.25,adversarial,heavy_load_construction,topology_mutation_and_failure,hload_ground_settlement_outrigger,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
hload_227,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_sling_angle_center_of_gravity,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_228,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_sling_angle_center_of_gravity,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_230,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_sling_angle_center_of_gravity,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_231,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_sling_angle_center_of_gravity,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_233,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_sling_angle_center_of_gravity,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_235,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_dual_crawler_crane_lift,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_236,adversarial,6.25,adversarial,heavy_load_construction,topology_mutation_and_failure,hload_ground_settlement_outrigger,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
hload_237,adversarial,6.25,adversarial,heavy_load_construction,topology_mutation_and_failure,hload_ground_settlement_outrigger,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.55}"
hload_239,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_mining_truck_muddy_slope,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_241,medium,4.85,adversarial,heavy_load_construction,fluid_dynamics_and_thermodynamics,hload_tunnel_pipe_burst_mud_surge,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
hload_242,medium,4.85,adversarial,heavy_load_construction,fluid_dynamics_and_thermodynamics,hload_tunnel_pipe_burst_mud_surge,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
hload_244,medium,4.8,adversarial,heavy_load_construction,spatial_exploration_and_viewpoint,hload_blind_lift_spotter_view,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
hload_245,medium,4.8,adversarial,heavy_load_construction,spatial_exploration_and_viewpoint,hload_blind_lift_spotter_view,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
hload_248,adversarial,6.25,hard,heavy_load_construction,rigid_body_kinematics_and_coupling,hload_sling_angle_center_of_gravity,orbit,45.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
hload_250,medium,4.8,adversarial,heavy_load_construction,spatial_exploration_and_viewpoint,hload_blind_lift_spotter_view,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
hload_267,medium,4.8,adversarial,heavy_load_construction,spatial_exploration_and_viewpoint,hload_blind_lift_spotter_view,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""task_family"": 0.9}"
hload_276,easy,3.35,adversarial,heavy_load_construction,industrial_logic_and_compliance,hload_hoist_collision_near_structure,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
hload_277,easy,3.35,adversarial,heavy_load_construction,industrial_logic_and_compliance,hload_hoist_collision_near_structure,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
hload_278,easy,3.35,adversarial,heavy_load_construction,industrial_logic_and_compliance,hload_hoist_collision_near_structure,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
hload_279,easy,3.35,adversarial,heavy_load_construction,industrial_logic_and_compliance,hload_hoist_collision_near_structure,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.35}"
hload_281,adversarial,7.25,adversarial,heavy_load_construction,topology_mutation_and_failure,hload_wire_rope_overload_snap,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
hload_284,adversarial,7.25,adversarial,heavy_load_construction,topology_mutation_and_failure,hload_wire_rope_overload_snap,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
hload_286,adversarial,7.25,adversarial,heavy_load_construction,topology_mutation_and_failure,hload_wire_rope_overload_snap,dolly,1.5,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_entity_or_human_interaction"": 0.9, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_001,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_pcb_solder_bridge_short,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_002,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_pcb_solder_bridge_short,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_003,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_pcb_solder_bridge_short,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_004,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_pcb_solder_bridge_short,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_008,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_pcb_solder_bridge_short,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_009,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_pcb_solder_bridge_short,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_011,medium,4.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_engine_endoscope_crack,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 0.9}"
pdef_012,hard,5.55,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_engine_endoscope_crack,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 0.9}"
pdef_015,hard,5.55,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_engine_endoscope_crack,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 0.9}"
pdef_016,hard,5.45,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_engine_endoscope_crack,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 0.9}"
pdef_018,hard,5.55,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_engine_endoscope_crack,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 0.9}"
pdef_021,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_gear_tooth_missing_wear,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_022,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_gear_tooth_missing_wear,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_031,medium,4.55,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_cnc_curved_surface_cutting,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_032,easy,3.65,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_cnc_curved_surface_cutting,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_036,easy,3.65,hard,precision_defect_gen,rigid_body_kinematics_and_coupling,pdef_cnc_curved_surface_cutting,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.45}"
pdef_041,medium,4.85,adversarial,precision_defect_gen,fluid_dynamics_and_thermodynamics,pdef_cutting_fluid_spray,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
pdef_042,hard,5.85,adversarial,precision_defect_gen,fluid_dynamics_and_thermodynamics,pdef_cutting_fluid_spray,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
pdef_043,medium,4.85,adversarial,precision_defect_gen,fluid_dynamics_and_thermodynamics,pdef_cutting_fluid_spray,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
pdef_044,hard,5.85,adversarial,precision_defect_gen,fluid_dynamics_and_thermodynamics,pdef_cutting_fluid_spray,pan,horizontal_pan_lr,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
pdef_045,medium,4.85,adversarial,precision_defect_gen,fluid_dynamics_and_thermodynamics,pdef_cutting_fluid_spray,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
pdef_047,medium,4.85,adversarial,precision_defect_gen,fluid_dynamics_and_thermodynamics,pdef_cutting_fluid_spray,static,0.0,"{""causal_safety_response"": 0.8, ""coupled_motion_or_contact"": 0.95, ""fluid_heat_or_pressure"": 1.15, ""motion_control"": 0.0, ""multi_step_required_events"": 0.25, ""task_family"": 1.7}"
pdef_051,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_weld_porosity_crack,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_052,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_weld_porosity_crack,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_053,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_weld_porosity_crack,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_054,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_weld_porosity_crack,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_056,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_weld_porosity_crack,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_057,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_weld_porosity_crack,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_058,hard,6.1,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_weld_porosity_crack,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_061,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_surface_scratch_inspection,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_062,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_surface_scratch_inspection,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_063,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_surface_scratch_inspection,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_064,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_surface_scratch_inspection,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_065,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_surface_scratch_inspection,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_066,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_surface_scratch_inspection,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_067,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_surface_scratch_inspection,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_068,hard,5.55,adversarial,precision_defect_gen,topology_mutation_and_failure,pdef_surface_scratch_inspection,dolly,1.5,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.8, ""multi_step_required_events"": 0.25, ""precision_local_geometry"": 1.0, ""task_family"": 1.55}"
pdef_071,easy,3.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_tube_bundle_endoscopy,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
pdef_072,medium,4.55,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_tube_bundle_endoscopy,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
pdef_074,easy,3.65,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_tube_bundle_endoscopy,pan,horizontal_pan_lr,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.0, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
pdef_075,medium,4.55,adversarial,precision_defect_gen,spatial_exploration_and_viewpoint,pdef_tube_bundle_endoscopy,orbit,45.0,"{""coupled_motion_or_contact"": 0.95, ""motion_control"": 1.9, ""multi_step_required_events"": 0.25, ""occlusion_or_tight_framing"": 0.55, ""task_family"": 0.9}"
